"lc_class","call_num_prefix","pub_date","last_checkin","checkout_total","title","author","country","language_code","oclc_num"
"R","RC",2012,"2013-01-18",4,"The journal of best practices : a memoir of marriage, Asperger syndrome, and one man's quest to be a better husband /","Finch, David, 1977-","United States","eng",709673354
"P","PS",2011,"2013-09-09",4,"Boundaries /","Nunez, Elizabeth.","United States","eng",709680950
"E","E",2011,"2013-06-10",6,"Where the tall grass grows : becoming indigenous and the mythological legacy of the American West /","Bridger, Bobby.","United States","eng",709681306
"E","E",2011,"2012-08-29",2,"On history : Tariq Ali and Oliver Stone in conversation.","Ali, Tariq.","United States","eng",709681354
"D","DS",2011,"2012-12-06",3,"Viewed sideways : writings on culture and style in contemporary Japan /","Richie, Donald, 1924-2013.","United States","eng",709681709
"E","E",1919,"2008-04-23",6,"The sequel of Appomattox; a chronicle of the reunion of the states,","Fleming, Walter L. 1874-1932. (Walter Lynwood),","United States","eng",7097278
"S","SB",1940,"2007-03-07",11,"The art of Japanese gardens /","Kuck, Loraine E.","United States","eng",710040
"E","E",2007,"2012-12-08",26,"Blue-chip Black : race, class, and status in the new Black middle class /","Lacy, Karyn R., 1965-","United States","eng",71004064
"S","SD",2007,"2013-12-11",11,"The wild trees : a story of passion and daring /","Preston, Richard, 1954-","United States","eng",71005885
"H","HQ",1980,"2007-06-08",13,"Women, work, and property in North-West India /","Sharma, Ursula, 1941-","United Kingdom","eng",7102015
"H","HQ",1980,"2008-04-24",27,"Women, work, and property in North-West India /","Sharma, Ursula, 1941-","United Kingdom","eng",7102015
"B","BP",1981,"2010-05-19",7,"A Shiʻite anthology /","","United States","eng",7103644
"H","HT",1971,"2011-03-22",16,"The world the slaveholders made : two essays in interpretation /","Genovese, Eugene D., 1930-2012, author.","United States","eng",7103922
"P","PQ",2006,"2013-12-11",11,"The tongue's blood does not run dry : Algerian stories /","Djebar, Assia, 1936-2015","United States","eng",71044668
"H","HQ",1952,"2012-10-29",3,"Controls from within : techniques for the treatment of the aggressive child /","Redl, Fritz, author.","United States","eng",710628
"D","DD",1953,"2007-05-11",6,"History of the German General Staff, 1657-1945 /","Görlitz, Walter, 1913-1991, author.","United States","eng",710638
"E","E",1954,"2011-06-01",5,"The Burr conspiracy /","Abernethy, Thomas Perkins, 1890-1975, author.","United States","eng",710644
"E","E",1955,"2012-08-10",47,"Black Moses : the story of Marcus Garvey and the Universal Negro Improvement Association.","Cronon, Edmund David.","United States","eng",710645
"N","NA",1957,"2008-12-01",8,"Architecture as space; how to look at architecture.","Zevi, Bruno, 1918-2000.","United States","eng",710652
"N","NA",1960,"2009-04-17",12,"Communitas : means of livelihood and ways of life /","Goodman, Percival.","United States","eng",710701
"P","PS",1961,"2006-05-22",8,"T.S. Eliot /","Unger, Leonard, author.","United States","eng",710813
"P","PA",1962,"2008-07-05",3,"The histories of Polybius,","Polybius, author.","United States","eng",710834
"E","E",1962,"2009-11-30",4,"The American establishment and other reports, opinions, and speculations.","Rovere, Richard H. 1915-1979. (Richard Halworth),","United States","eng",710841
"B","BX",1962,"2009-11-30",29,"Representative selections /","","United States","eng",710842
"P","PS",1963,"2013-04-04",17,"The Puritans /","","United States","eng",710853
"P","PS",1963,"2009-11-18",22,"The Puritans /","","United States","eng",710853
"P","PS",1963,"2008-12-11",15,"The Puritans /","","United States","eng",710853
"D","DU",2006,"2009-05-12",8,"The original Australians : story of the Aboriginal people /","Flood, Josephine.","Australia","eng",71089055
"E","E",1963,"2011-05-01",13,"The progressive era; liberal renaissance or liberal failure?","Mann, Arthur, 1922-1993.","United States","eng",710901
"P","PN",1965,"2013-02-12",28,"Behind the screen : the history and techniques of the motion picture","Macgowan, Kenneth, 1888-1963","United States","eng",710923
"E","E",1963,"2010-03-05",19,"The first new Nation : the United States in historical and comparative perspective /","Lipset, Seymour Martin.","United States","eng",710926
"P","PT",1964,"2008-11-23",5,"Anthology of German poetry through the 19th century,","","United States","eng",710976
"Q","QB",1981,"2010-08-12",6,"Fire of life : the Smithsonian book of the Sun.","","United States","eng",7109952
"L","LC",2011,"2012-12-11",19,"Integrating schools in a changing society : new policies and legal options for a multiracial generation /","","United States","eng",711043256
"P","PS",2012,"2013-08-23",4,"Ida : a novel /","Stein, Gertrude, 1874-1946.","United States","eng",711045579
"P","PS",2011,"2013-06-07",5,"A paradise for fools : a Fred Taylor art mystery /","Kilmer, Nicholas.","United States","eng",711045733
"H","HV",2012,"2012-08-08",2,"You will see fire : a search for justice in Kenya /","Goffard, Christopher.","United States","eng",711051780
"D","DC",1962,"2010-06-09",64,"The French Revolution /","Lefebvre, Georges, 1874-1959, author.","United Kingdom","eng",711073
"D","DC",1962,"2013-01-10",6,"The French Revolution /","Lefebvre, Georges, 1874-1959, author.","United Kingdom","eng",711073
"P","PS",1965,"2013-08-26",70,"Frontier : American literature and the American West /","Fussell, Edwin S., author.","United States","eng",711079
"B","BR",1965,"2004-08-26",64,"Handbook of church history /","Jedin, Hubert, 1900-1980, editor.","United States","eng",711157
"H","HV",1964,"2012-07-11",3,"Delinquency and drift /","Matza, David, author.","United States","eng",711202
"E","E",1970,"2011-10-13",10,"Blackthink : my life as black man and white man /","Owens, Jesse, 1913-1980, author.","United States","eng",71124
"P","PR",1964,"2007-08-03",2,"Marlowe : a collection of critical essays /","","United States","eng",711261
"R","RA",1964,"2010-04-26",6,"Smoking and health; report of the advisory committee to the Surgeon General of the Public Health Service.","United States. Surgeon General's Advisory Committee on Smoking and Health.","United States","eng",711313
"P","PR",1965,"2007-09-11",2,"Shakespeare : the histories : a collection of critical essays /","","United States","eng",711389
"H","HD",1965,"2012-05-16",3,"Employment policy and the labor market,","Research Conference on Unemployment Boulder, Colo.) (1964 :","United States","eng",711421
"P","PQ",1965,"2009-12-11",37,"Dante : a collection of critical essays /","","United States","eng",711428
"E","E",1965,"2013-12-11",14,"The American Revolution : how revolutionary was it? /","","United States","eng",711455
"H","HT",2007,"2010-03-01",8,"Falling behind : how rising inequality harms the middle class /","Frank, Robert H.","United States","eng",71146128
"H","HM",2008,"2009-10-20",436,"Social psychology /","Myers, David G.","United States","eng",71146578
"H","HM",2008,"2009-06-10",453,"Social psychology /","Myers, David G.","United States","eng",71146578
"P","PR",1965,"2010-06-09",20,"William Golding : a critical study /","Baker, James R., author.","United States","eng",711527
"L","LD",1965,"2010-06-07",9,"The Berkeley student revolt : facts and interpretations /","","United States","eng",711534
"P","PR",1965,"2007-08-03",4,"G.B. Shaw : a collection of critical essays /","","United States","eng",711587
"B","BF",1966,"2013-01-07",20,"Pattern recognition : theory, experiment, computer simulations, and dynamic models of form perception and discovery /","","United States","eng",711664
"P","PS",1966,"2013-03-25",16,"Realism and naturalism in nineteenth-century American literature.","Pizer, Donald.","United States","eng",711710
"D","DK",1980,"2005-09-22",9,"Aleksandra Kollontai : socialism, feminism, and the Bolshevik Revolution /","Farnsworth, Beatrice.","United States","eng",7117234
"G","GN",1965,"2009-11-25",8,"The appearance of man /","Teilhard de Chardin, Pierre.","United States","eng",711724
"D","DG",1965,"2009-06-19",26,"Italian humanism : philosophy and civic life in the Renaissance /","Garin, Eugenio, 1909-2004, author.","United States","eng",711725
"D","DG",1965,"2008-10-22",7,"Italian humanism : philosophy and civic life in the Renaissance /","Garin, Eugenio, 1909-2004, author.","United States","eng",711725
"P","PR",1966,"2010-02-08",3,"The Egyptologists","Amis, Kingsley.","United States","eng",711729
"P","PR",2007,"2012-03-15",9,"In the country of men /","Matar, Hisham, 1970-","United States","eng",71173926
"P","PR",1966,"2010-01-10",7,"Restoration drama : modern essays in criticism /","","United States","eng",711753
"F","F",1966,"2013-04-07",10,"Harlem: the making of a ghetto : Negro New York, 1890-1930 /","Osofsky, Gilbert, 1935-1974, author.","United States","eng",711762
"P","PS",1966,"2011-04-21",3,"William Saroyan /","Floan, Howard R. 1918- author. (Howard Russell),","United States","eng",711817
"Q","QA",2009,"2013-08-26",50,"Student's solutions manual : Intro stats, third edition [by] Richard D. De Veaux, Paul F. Velleman, David E. Bock /","Craine, William B., III.","United States","eng",711880827
"Q","QA",2009,"2013-11-01",134,"Student's solutions manual : Intro stats, third edition [by] Richard D. De Veaux, Paul F. Velleman, David E. Bock /","Craine, William B., III.","United States","eng",711880827
"Q","QA",2009,"2013-08-01",201,"Student's solutions manual : Intro stats, third edition [by] Richard D. De Veaux, Paul F. Velleman, David E. Bock /","Craine, William B., III.","United States","eng",711880827
"D","D",2006,"2012-06-07",23,"God's war : a new history of the Crusades /","Tyerman, Christopher.","United States","eng",71189881
"P","P",1966,"2011-04-24",22,"Cartesian linguistics : a chapter in the history of rationalist thought /","Chomsky, Noam.","United States","eng",711934
"P","PR",1966,"2011-09-07",39,"Forster : a collection of critical essays /","","United States","eng",711969
"P","PR",2007,"2009-03-04",11,"The testament of Gideon Mack /","Robertson, James, 1958-","United States","eng",71210366
"E","E",2012,"2013-12-06",3,"The chameleon president : the curious case of George W. Bush /","Rountree, Clarke, 1958-","United States","eng",712115022
"B","B",2011,"2013-11-18",2,"Ancient philosophy : a contemporary introduction /","Shields, Christopher John.","United States","eng",712124164
"H","HQ",2012,"2012-11-26",3,"I dare to say : African women share their stories of hope and survival /","","United States","eng",712124276
"E","E",1966,"2012-10-31",2,"Reunion and reaction; the compromise of 1877 and the end of reconstruction,","Woodward, C. Vann 1908-1999. (Comer Vann),","United States","eng",712144
"E","E",1966,"2013-05-14",6,"Problems & prospects of the Negro movement /","","United States","eng",712157
"P","PG",1966,"2012-12-03",6,"The breaking string : the plays of Anton Chekhov /","Valency, Maurice, 1903-1996, author.","United States","eng",712186
"E","E",2007,"2013-06-13",11,"The American ascendancy : how the United States gained and wielded global dominance /","Hunt, Michael H.","United States","eng",71223133
"E","E",1967,"2012-04-07",12,"F.D.R.'s undeclared war, 1939-1941,","Fehrenbach, T. R.","United States","eng",712319
"D","DD",1968,"2008-03-23",5,"Eva Braun: Hitler's mistress,","Gun, Nerin E.","United States","eng",712347
"B","BF",2006,"2011-01-04",23,"The handbook of research methods in developmental science /","","United Kingdom","eng",71239329
"P","PN",1968,"2013-10-24",8,"Oedipus: myth and drama /","Kallich, Martin, 1918-2006, compiler.","United States","eng",712408
"H","HD",2007,"2009-03-20",7,"On the dirty plate trail : remembering the Dust Bowl refugee camps /","Babb, Sanora.","United States","eng",71241964
"J","JC",2007,"2010-03-05",3,"Witch hunts : from Salem to Guantanamo Bay /","Rapley, Robert, 1926-","Canada","eng",71243450
"D","D",1967,"2010-03-05",28,"Issei and nisei : the internment years /","Kitagawa, Daisuke.","United States","eng",712458
"H","HT",1968,"2011-03-07",36,"The urban neighborhood: a sociological perspective","Keller, Suzanne Infeld, 1927-","United States","eng",712484
"P","PQ",2006,"2009-06-05",27,"I'll steal you away /","Ammaniti, Niccolò, 1966-","United States","eng",71249465
"G","GR",1967,"2013-10-24",12,"The fairies in English tradition and literature /","Briggs, Katharine Mary, author.","United States","eng",712523
"P","PS",2006,"2011-01-12",11,"The children's hospital /","Adrian, Chris, 1970-","United States","eng",71260047
"L","LC",1970,"2009-03-16",5,"To make a difference; teaching in the inner city.","Cuban, Larry.","United States","eng",71261
"D","DS",2005,"2013-03-19",5,"The Kurds in Syria : the forgotten people /","Yildiz, Kerim.","United Kingdom","eng",71261422
"H","HB",1970,"2012-01-17",4,"Labor economics: theory and evidence","Fleisher, Belton M.","United States","eng",71263
"H","HQ",2006,"2010-01-24",7,"Virtually obscene : the case for an uncensored internet /","White, Amy E., 1974-","United States","eng",71266397
"H","HB",2007,"2008-07-14",4,"On The wealth of nations /","O'Rourke, P. J.","United States","eng",71266527
"P","PR",1968,"2008-09-11",14,"Jim Dine designs for A midsummer night's dream.","Dine, Jim, 1935-","United States","eng",712679
"P","PZ",1955,"2011-06-10",34,"The Oxford nursery rhyme book /","","United Kingdom","eng",7127135
"P","PL",2011,"2013-08-08",5,"The fat years : a novel /","Chen, Guanzhong.","United States","eng",712780916
"P","PC",2007,"2007-04-27",51,"Oggi in Italia : a first course in Italian /","Merlonghi, Franca.","United States","eng",71281170
"P","PC",2007,"2013-05-18",81,"Oggi in Italia : a first course in Italian /","Merlonghi, Franca.","United States","eng",71281170
"P","PC",2007,"2013-05-18",95,"Oggi in Italia : a first course in Italian /","Merlonghi, Franca.","United States","eng",71281170
"P","PC",2007,"2013-11-21",428,"Oggi in Italia : a first course in Italian /","Merlonghi, Franca.","United States","eng",71281170
"P","PS",2011,"2013-02-21",28,"Sweet hope /","Bush, Mary Bucci, 1949-","Canada","eng",712851462
"T","TP",2007,"2009-06-11",4,"DNA : how the biotech revolution is changing the way we fight disease /","Stephenson, Frank H.","United States","eng",71286609
"K","KF",2007,"2008-10-29",9,"Unchecked and unbalanced : presidential power in a time of terror /","Schwarz, Frederick A. O. 1935- (Frederick August Otto),","United States","eng",71286622
"D","DK",1972,"2008-11-17",35,"The revolution betrayed : what is the Soviet Union and where is it going? /","Trotsky, Leon, 1879-1940.","United States","eng",712875
"P","PN",2007,"2013-08-30",7,"All that glittered : the golden age of drama on Broadway, 1919-1959 /","Mordden, Ethan, 1947-","United States","eng",71288812
"J","JK",2012,"2013-05-09",6,"Rule and ruin : the downfall of moderation and the destruction of the Republican Party, from Eisenhower to the Tea Party /","Kabaservice, Geoffrey M.","United States","eng",712983640
"P","PS",2011,"2012-06-03",11,"A clash of kings /","Martin, George R. R.","United States","eng",713030302
"E","E",1931,"2013-05-23",6,"Europe and the American Civil War /","Jordan, Donaldson, author.","United States","eng",713058
"Q","QE",2006,"2009-05-19",7,"The chronologers' quest : episodes in the search for the age of the earth /","Wyse Jackson, Patrick.","United Kingdom","eng",71305946
"H","HD",2006,"2007-12-10",5,"Sweatshop slaves : Asian Americans in the garment industry /","","United States","eng",71312624
"B","BD",2006,"2009-03-30",6,"Plato and a platypus walk into a bar-- : understanding philosophy through jokes /","Cathcart, Thomas, 1940-","United States","eng",71312724
"E","E",2006,"2013-03-14",68,"The audacity of hope : thoughts on reclaiming the American dream /","Obama, Barack, author.","United States","eng",71312726
"Q","QH",2007,"2013-12-03",6,"Charles Darwin and the origin of species /","Francis, Keith.","United States","eng",71312808
"P","PS",2007,"2010-05-28",10,"Acacia.","Durham, David Anthony, 1969-","United States","eng",71312844
"P","PS",2007,"2010-06-10",12,"Tom Bedlam : a novel /","Hagen, George, 1958-","United States","eng",71313002
"J","JZ",2012,"2013-06-10",2,"The end of war /","Horgan, John, 1953-","United States","eng",713188036
"Q","QC",2011,"2013-03-21",6,"The god species : saving the planet in the age of humans /","Lynas, Mark, 1973-","United States","eng",713188826
"E","E",2011,"2013-03-31",2,"Earth wisdom : a California Chumash woman /","Broyles-González, Yolanda, 1949-","United States","eng",713192620
"P","PS",2007,"2011-04-11",26,"Shakespeare's kitchen : stories /","Segal, Lore Groszmann, author.","United States","eng",71322296
"E","E",2007,"2013-01-24",8,"Many minds, one heart : SNCC's dream for a new America /","Hogan, Wesley C.","United States","eng",71329883
"H","HQ",2007,"2012-09-10",12,"Generation digital : politics, commerce, and childhood in the age of the internet /","Montgomery, Kathryn C.","United States","eng",71329905
"P","PS",2007,"2008-08-25",9,"Black & white /","Shapiro, Dani.","United States","eng",71329943
"E","E",2006,"2009-03-27",4,"Vice : Dick Cheney and the hijacking of the American presidency /","Dubose, Lou","United States","eng",71332032
"G","GN",2007,"2013-09-26",5,"Doing cultural anthropology : projects for ethnographic data collection /","","United States","eng",71342495
"D","DS",2007,"2010-06-24",5,"Daily lives of civilians in wartime Asia : from the Taiping Rebellion to the Vietnam War /","","United States","eng",71348708
"P","PQ",2007,"2008-08-06",7,"Closed for repairs /","Alonso, Nancy, 1949-","United States","eng",71352695
"E","E",2007,"2010-11-30",7,"The bear and the porcupine : the U.S. and Mexico /","Davidow, Jeffrey.","United States","eng",71369084
"P","PS",2007,"2012-05-15",10,"Nathaniel Hawthorne /","","United States","eng",71369387
"M","ML",1981,"2009-02-20",21,"Bach and the dance of God /","Mellers, Wilfrid, 1914-2008.","United States","eng",7137215
"F","F",2011,"2012-06-15",4,"Lake Titicaca : legend, myth and science /","Stanish, Charles, 1956-","United States","eng",713834883
"P","P",1974,"2008-12-11",5,"Archaeological decipherment : a handbook /","Barber, E. J. W., 1940-","United States","eng",713912
"D","DT",2010,"2012-11-28",6,"The road to democracy in South Africa","","South Africa","eng",714111445
"E","E",1974,"2013-03-11",49,"Chinese Americans /","Lyman, Stanford M","United States","eng",714210
"H","HG",1973,"2011-09-08",4,"Crisis in economic theory; a study of monetary policy, analysis, and economic goals,","Frazer, William Johnson, 1924-","United States","eng",714230
"P","PS",2007,"2012-12-12",10,"Back on the fire : essays /","Snyder, Gary, 1930-","United States","eng",71427097
"R","RA",2008,"2008-10-21",31,"Health in the later years /","Ferrini, Armeda F.","United States","eng",71427392
"P","PS",1973,"2011-08-04",6,"Living Black American authors: a biographical directory","Shockley, Ann Allen.","United States","eng",714373
"D","DA",1974,"2011-03-28",15,"Roger Casement.","Inglis, Brian, 1916-1993.","United States","eng",714428
"K","KF",1973,"2012-11-28",6,"Legal rights of children: status, progress, and proposals;","","United States","eng",714499
"H","HV",1973,"2006-05-22",10,"Punishment and rehabilitation.","Murphy, Jeffrie G., compiler.","United States","eng",714538
"L","LA",2011,"2013-03-20",6,"Class warfare : inside the fight to fix America's schools /","Brill, Steven, 1950-","United States","eng",714725391
"P","PR",1966,"2005-09-22",14,"The critical writings of James Joyce /","Joyce, James, 1882-1941.","United States","eng",7149803
"P","PA",1971,"2013-05-26",82,"The Agricola : and the Germania /","Tacitus, Cornelius.","United Kingdom","eng",715044
"P","PA",1971,"2013-05-28",48,"The Agricola : and the Germania /","Tacitus, Cornelius.","United Kingdom","eng",715044
"P","PA",1971,"2009-11-23",68,"The Agricola : and the Germania /","Tacitus, Cornelius.","United Kingdom","eng",715044
"P","PS",2007,"2009-02-07",13,"Seizure /","Wagner, Erica, 1967-","United States","eng",71507868
"Q","QH",2011,"2013-09-23",4,"Biology after the sociobiology debate : what introductory textbooks say about the nature of science and organisms /","Schifellite, Carmen James.","United States","eng",715284608
"P","PS",1980,"1991-06-03",3,"The man without a face /","Holland, Isabelle.","United States","eng",7153230
"H","HQ",2007,"2013-06-13",11,"One of the guys : women as aggressors and torturers /","","United States","eng",71552244
"K","K",2007,"2010-03-13",58,"International environmental law and policy /","","United States","eng",71552355
"P","PT",2007,"2010-07-20",4,"Crossing the Sierra de Gredos /","Handke, Peter. author.","United States","eng",71552374
"B","BF",1964,"2005-03-20",6,"The psychology of intelligence.","Piaget, Jean, 1896-1980.","United Kingdom","eng",7155476
"H","HQ",1980,"2009-09-09",2,"The unseen elderly : a study of marginally subsistent hotel dwellers /","Eckert, J. Kevin.","United States","eng",7157391
"P","PS",2007,"2008-10-14",18,"The faith healer of Olive Avenue /","Muñoz, Manuel, 1972-","United States","eng",71582035
"P","PN",2008,"2011-02-12",122,"Film art : an introduction /","Bordwell, David","United States","eng",71582190
"P","PC",1980,"2003-04-30",73,"Spanish for mastery 1 /","Valette, Jean Paul.","United States","eng",7158546
"P","PS",1951,"2013-04-23",44,"William Faulkner: two decades of criticism,","Hoffman, Frederick J.","United States","eng",715877
"B","BM",1962,"2009-11-08",11,"Mishneh Torah /","Maimonides, Moses, 1135-1204.","Israel","heb",7158799
"B","BM",1962,"2008-11-16",10,"Mishneh Torah /","Maimonides, Moses, 1135-1204.","Israel","heb",7158799
"K","KF",2006,"2010-02-23",4,"Never again : securing America and restoring justice /","Ashcroft, John D., 1942-","United States","eng",71626679
"Q","QH",2008,"2010-01-11",501,"Life, the science of biology /","","United States","eng",71632224
"Q","QH",2008,"2007-05-02",180,"Life, the science of biology /","","United States","eng",71632224
"Q","QH",2008,"2009-04-10",1243,"Life, the science of biology /","","United States","eng",71632224
"Q","QH",2008,"2010-01-06",471,"Life, the science of biology /","","United States","eng",71632224
"P","PS",1926,"2010-03-19",9,"Robinson Jeffers : the man and the artist /","Sterling, George, 1869-1926.","United States","eng",716330
"H","HX",1958,"2012-02-01",6,"Oppression and liberty.","Weil, Simone, 1909-1943.","United Kingdom","eng",7163810
"F","F",1981,"2011-01-14",6,"Promiseland : a century of life in a Negro community /","Bethel, Elizabeth Rauh.","United States","eng",7169131
"P","PQ",2006,"2009-06-19",4,"Desde aceras opuestas : literatura-cultura gay y lesbiana en Latinoamérica /","","Spain","spa",71699903
"D","DS",1981,"2012-12-11",10,"The archives of Ebla : an empire inscribed in clay /","Pettinato, Giovanni, author.","United States","eng",7170114
"E","E",1981,"2006-06-13",16,"The free Black in urban America, 1800-1850 : the shadow of the dream /","Curry, Leonard P.","United States","eng",7170129
"D","DG",1981,"2010-03-19",63,"Art and ceremony in late antiquity /","MacCormack, Sabine.","United States","eng",7170382
"R","R",1981,"2012-07-05",22,"Living with death and dying /","Kübler-Ross, Elisabeth.","United States","eng",7170440
"E","E",1981,"2013-05-04",32,"U.S.-Soviet relations in the era of détente /","Pipes, Richard.","United States","eng",7170466
"H","HD",1981,"2010-05-11",11,"Outsiders on the inside : women & organizations /","","United States","eng",7170698
"H","HQ",1981,"2009-09-08",41,"Teenage pregnancy in a family context : implications for policy /","","United States","eng",7170870
"P","PS",1973,"2004-07-07",4,"The creation of the world and other business : a play /","Miller, Arthur, 1915-2005.","United States","eng",717192
"R","RA",1981,"2010-03-30",24,"Transcultural health care /","","United States","eng",7172924
"L","LB",1981,"1995-12-08",8,"Child language /","Elliot, Alison J.","United Kingdom","eng",7173021
"D","DK",1981,"2010-04-06",15,"The February revolution, Petrograd, 1917 /","Hasegawa, Tsuyoshi, 1941-","United States","eng",7173367
"P","PS",1981,"1996-06-13",16,"Joan Didion /","Henderson, Katherine U.","United States","eng",7173862
"G","GN",1968,"2013-05-18",41,"The Nuer, a description of the modes of livelihood and political institutions of a Nilotic people,","Evans-Pritchard, E. E. 1902-1973. (Edward Evan),","United States","eng",717462
"Q","QB",2006,"2011-06-09",5,"Parting the cosmic veil /","Lang, Kenneth R.","United States","eng",71747064
"B","BT",1981,"2011-03-23",21,"Jesus the Jew : a historian's reading of the Gospels /","Vermès, Géza, 1924-2013.","United States","eng",7175110
"H","HN",1962,"2009-10-29",9,"The political writings of Ogyū Sorai.","Ogyū, Sorai, 1666-1728.","United Kingdom","eng",717533
"H","HT",1980,"2009-06-17",23,"China : urbanization and national development /","","United States","eng",7175420
"D","DS",1981,"2011-04-15",27,"Everything we had : an oral history of the Vietnam War /","","United States","eng",7175474
"D","DD",1981,"2012-10-05",14,"Bismarck /","Crankshaw, Edward.","United States","eng",7175830
"D","D",1981,"2012-03-15",21,"The Holocaust and the historians /","Dawidowicz, Lucy S., author.","United States","eng",7175841
"T","TL",1981,"2011-03-12",10,"Red star in orbit /","Oberg, James E., 1944-","United States","eng",7175883
"P","PS",2007,"2010-06-14",10,"The adventures of Tom Sawyer /","Twain, Mark, 1835-1910.","United Kingdom","eng",71778918
"H","HT",2007,"2010-07-19",12,"The door of no return : the history of Cape Coast Castle and the Atlantic slave trade /","St. Clair, William.","United States","eng",71778978
"H","HF",1958,"2011-04-27",62,"The hidden persuaders.","Packard, Vance, 1914-1996.","United States","eng",717841
"H","HF",1958,"2010-03-24",131,"The hidden persuaders.","Packard, Vance, 1914-1996.","United States","eng",717841
"H","HM",1981,"2009-10-20",5,"Political pilgrims : travels of Western intellectuals to the Soviet Union, China, and Cuba, 1928-1978 /","Hollander, Paul, 1932-2019.","United States","eng",7178701
"H","HQ",2007,"2009-08-06",8,"How Sassy changed my life : a love letter to the greatest teen magazine of all time /","Jesella, Kara, 1975- author.","United States","eng",71789859
"P","PL",1980,"2008-06-19",7,"Lu Xun, selected works /","Lu, Xun, 1881-1936, author","China","eng",7179693
"P","PL",1980,"2008-06-19",6,"Lu Xun, selected works /","Lu, Xun, 1881-1936, author","China","eng",7179693
"P","PL",1980,"2008-06-19",6,"Lu Xun, selected works /","Lu, Xun, 1881-1936, author","China","eng",7179693
"E","E",2007,"2013-12-13",15,"Choctaw nation : a story of American Indian resurgence /","Lambert, Valerie","United States","eng",71800659
"B","BS",2006,"2013-08-27",101,"The HarperCollins study Bible : New Revised Standard Version, including the Apocryphal/Deuterocanonical books /","","United States","eng",71804902
"P","PC",2006,"2006-11-17",9,"Pasajes.","Bretz, Mary Lee.","United States","spa",71805715
"D","DS",2007,"2011-06-09",5,"China's Republic /","Lary, Diana.","United Kingdom","eng",71808126
"P","PS",2007,"2009-02-18",10,"Dust devile /","Reasoner, James.","United States","eng",71808386
"P","PA",2006,"2012-06-15",6,"The odes of Horace : in Latin and English /","Horace.","United Kingdom","eng",71808777
"D","DE",2007,"2012-04-06",5,"Classical archaeology /","","United States","eng",71810112
"H","HV",2007,"2013-07-15",6,"Containment : rebuilding a strategy against global terror /","Shapiro, Ian.","United States","eng",71812693
"P","PS",2007,"2013-10-08",5,"The Cambridge introduction to F. Scott Fitzgerald /","Curnutt, Kirk, 1964-","United Kingdom","eng",71812824
"P","PS",2007,"2010-02-01",8,"The blackest bird : a novel of murder in nineteenth-century New York /","Rose, Joel.","United States","eng",71823076
"Q","Q",2007,"2012-07-16",92,"The black swan : the impact of the highly improbable /","Taleb, Nassim Nicholas, 1960- author.","United States","eng",71833470
"H","HV",2006,"2012-09-04",7,"Overblown : how politicians and the terrorism industry inflate national security threats, and why we believe them /","Mueller, John E.","United States","eng",71842854
"E","E",1973,"2012-06-25",52,"The political status of the Negro in the age of FDR /","Bunche, Ralph J. 1904-1971. (Ralph Johnson),","United States","eng",718437
"P","PS",1973,"2009-12-08",2,"Exile's return : a literary odyssey of the 1920s /","Cowley, Malcolm, 1898-1989.","United States","eng",7185813
"P","PS",1928,"2010-09-09",3,"Queer books /","Pearson, Edmund Lester, 1880-1937.","United States","eng",718662
"D","DS",1953,"2009-02-23",9,"The United States and the Korean problem : documents, 1943-1953.","United States. Congress. Senate. Committee on Foreign Relations.","United States","eng",718848
"P","PR",1961,"2013-05-30",8,"The English mail-coach, and other essays.","De Quincey, Thomas, 1785-1859.","United Kingdom","eng",719439
"P","PQ",2006,"2009-11-17",7,"The unforeseen : a novel /","Oster, Christian.","United States","eng",71949038
"J","JC",1970,"2013-01-03",27,"Authoritarian politics in modern society : the dynamics of established one-party systems /","","United States","eng",71955
"H","HB",1981,"2012-05-18",3,"Economics deciphered : a layman's survival guide /","Levi, Maurice D., 1945- author.","United States","eng",7196448
"F","F",1981,"2010-12-01",18,"Cowboy culture : a saga of five centuries /","Dary, David.","United States","eng",7196509
"P","PN",1982,"1999-09-20",8,"Interpretative reporting /","MacDougall, Curtis Daniel, 1903-1985.","United States","eng",7196605
"Q","QH",1981,"2009-06-03",53,"Extinction : the causes and consequences of the disappearance of species /","Ehrlich, Paul R.","United States","eng",7196798
"H","HM",1981,"1993-09-14",10,"Mass media and social change /","","United Kingdom","eng",7196934
"Q","QB",1981,"2009-03-10",37,"Are we alone? : The possibility of extraterrestrial civilizations /","Rood, Robert T","United States","eng",7197052
"P","PN",1973,"2013-12-16",18,"Jean Renoir /","Bazin, André, 1918-1958","United States","eng",719779
"P","PS",1981,"2013-10-02",35,"Critical essays on Theodore Dreiser /","","United States","eng",7197803
"P","PR",1981,"2010-06-23",2,"James Shirley /","Lucow, Ben.","United States","eng",7197815
"J","JK",1968,"2009-06-09",10,"Miami and the siege of Chicago; an informal history of the Republican and Democratic Conventions of 1968.","Mailer, Norman.","United States","eng",719894
"H","HQ",2006,"2009-10-29",5,"Different daughters : a history of the Daughters of Bilitis and the rise of the lesbian rights movement /","Gallo, Marcia M","United States","eng",72002732
"E","E",1982,"2013-04-01",34,"Native American religions : an introduction /","Gill, Sam D., 1943-","United States","eng",7203563
"P","PQ",1926,"2009-04-30",5,"Memoirs of Carlo Goldoni /","Goldoni, Carlo, 1707-1793","United States","eng",720367
